date,variable,wavelength_nm,value
2025-08-04,Albedo,556.6666666666667,0.4364539800685615
2025-08-04,Albedo,560.0,0.4346612771047596
2025-08-04,Albedo,563.3333333333334,0.43071940872360137
2025-08-04,Albedo,566.6666666666667,0.4282337803559331
2025-08-04,Albedo,570.0,0.42703384754126805
2025-08-04,Albedo,573.3333333333334,0.4243998409879611
2025-08-04,Albedo,576.6666666666667,0.4224031245419093
2025-08-04,Albedo,580.0,0.41705430264735066
2025-08-04,Albedo,583.3333333333334,0.4083610017439422
2025-08-04,Albedo,586.6666666666667,0.4072243454779293
2025-08-04,Albedo,590.0,0.41121962415011915
2025-08-04,Albedo,593.3333333333334,0.4072575338663619
2025-08-04,Albedo,596.6666666666667,0.3988983967178255
2025-08-04,Albedo,600.0,0.39217274994603757
2025-08-04,Albedo,603.3333333333334,0.3873197670268443
2025-08-04,Albedo,606.6666666666667,0.38486814268013925
2025-08-04,Albedo,610.0,0.38368255015962305
2025-08-04,Albedo,613.3333333333334,0.38224300708031006
2025-08-04,Albedo,616.6666666666667,0.37900139619467993
2025-08-04,Albedo,620.0,0.37486743052070026
2025-08-04,Albedo,623.3333333333334,0.37214298353007663
2025-08-04,Albedo,626.6666666666667,0.3709444485653827
2025-08-04,Albedo,630.0,0.3661685968068899
2025-08-04,Albedo,633.3333333333334,0.35833966627625263
2025-08-04,Albedo,636.6666666666667,0.3519129468668786
2025-08-04,Albedo,640.0,0.3480759769860556
2025-08-04,Albedo,643.3333333333334,0.34558674160113784
2025-08-04,Albedo,646.6666666666667,0.34387500743781346
2025-08-04,Albedo,650.0,0.33916431019535764
2025-08-04,Albedo,653.3333333333334,0.33392426709946654
2025-08-04,Albedo,656.6666666666667,0.33013931311230604
2025-08-04,Albedo,660.0,0.3245532441241047
2025-08-04,Albedo,663.3333333333334,0.32047712641704507
2025-08-04,Albedo,666.6666666666667,0.31831772656468654
2025-08-04,Albedo,670.0,0.3164497586150979
2025-08-04,Albedo,673.3333333333334,0.31464020942805926
2025-08-04,Albedo,676.6666666666667,0.3118967615224989
2025-08-04,Albedo,680.0,0.30827454436621415
2025-08-04,Albedo,683.3333333333334,0.30462767944043817
2025-08-04,Albedo,686.6666666666667,0.30517613784304143
2025-08-04,Albedo,690.0,0.30460995038445643
2025-08-04,Albedo,693.3333333333334,0.29902469963417866
2025-08-04,Albedo,696.6666666666667,0.2916653748436303
